"","i","iter","Vslope_x","Vint_x","Kslope_x","Kint_x","Tau_x","CUE_x","desorb_x","fPHYS_x","slope","r2","RMSE","MICpropSOC","LITpropSOC","improve"
"1",0,1,1,1,1,1,1,1,1,1,0,0,3.5,0,0,1
"2",1,1,2.83862966357265,2.04423764627427,3.07659782911651,1.16521545837633,1,1,1,1,0.18,0.15,3.47970375663916,0.0456400103372509,0.00547305922407019,0
"3",1,2,1,1,1,1,2.16411876641214,1.87295421450399,1,1,0,0.655,1977.80083749025,0,1,0
"4",1,3,1,1,1,1,1,1,2.39186873328872,1.48972954193596,1.33,0.557,2.00394091783965,0.0217234017777298,0.291504431325974,1
"5",2,4,2.60960376460571,1.15368568000849,3.20394738751929,0.657600837604841,1,1,2.39186873328872,1.48972954193596,0.65,0.273,3.54701567384357,0.0551824085198701,0.127136382408214,0
"6",2,5,1,1,1,1,2.23701117457822,1.97670174217783,2.39186873328872,1.48972954193596,0,0.655,1977.66536598212,0,1,0
"7",2,6,1,1,1,1,1,1,2.85380138664041,0.826280381018296,2.3,0.67,2.1404230061266,0.0273306882341823,0.336930834095838,0
"8",3,7,1.01612321985886,2.19584601081442,3.39598756690975,1.25163222616422,1,1,2.39186873328872,1.48972954193596,0.35,0.157,3.89255356436166,0.0789220543556023,0.00909212819140304,0
"9",3,8,1,1,1,1,1.47237282874994,2.3770126757212,2.39186873328872,1.48972954193596,0,0.655,1977.62330123887,0,1,0
"10",3,9,1,1,1,1,1,1,2.54689237447456,0.535766046470962,2.6,0.691,2.21641168626956,0.0298267241600054,0.353467121532957,0
"11",4,10,0.67236654588487,3.32175570458639,1.06895362038631,1.89340075161424,1,1,2.39186873328872,1.48972954193596,0.42,0.164,3.93998737557318,0.0730640864031155,0.000129468483997494,0
"12",4,11,1,1,1,1,2.61374541542027,1.66600398181472,2.39186873328872,1.48972954193596,0,0.26,585.112755833554,0.0121814591199761,0.139584775868706,0
"13",4,12,1,1,1,1,1,1,1.75960482917726,2.48670060052536,0.42,0.366,2.832186553486,0.0163460495814019,0.252175672149925,0
"14",5,13,2.44024482381064,0.59035316191148,1.22103896969929,0.336501302289544,1,1,2.39186873328872,1.48972954193596,0.63,0.602,2.12407888331969,0.0292403378133319,0.251146051727699,0
"15",5,14,1,1,1,1,2.21175227258354,2.2073389575351,2.39186873328872,1.48972954193596,0,0.655,1977.60350105891,0,1,0
"16",5,15,1,1,1,1,1,1,1.57429824115243,0.193912446801551,2.9,0.709,2.30424218755999,0.0336999523945484,0.373045208182239,0
"17",6,16,1.07178443460725,0.674377270857804,1.05631023168098,0.384395044388948,1,1,2.39186873328872,1.48972954193596,1.31,0.544,2.12083348096651,0.0237543682432643,0.281784215587673,0
"18",6,17,1,1,1,1,2.86088334454689,1.23119354089722,2.39186873328872,1.48972954193596,0.66,0.567,4.48755491628534,0.00822204622144737,0.193588445355439,0
"19",6,18,1,1,1,1,1,1,1.17063791917171,2.62495631673373,0.15,0.196,4.62618432000602,0.0120467993214281,0.251291776993086,0
"20",7,19,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.39186873328872,1.48972954193596,1.11,0.686,1.78579477927556,0.02468659711341,0.273610285106151,1
"21",7,20,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.62531847716309,0.768943912768736,2.39186873328872,1.48972954193596,0.22,0.536,7.74796679344832,0.00262246358062001,0.461981324075183,0
"22",7,21,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.05437760071363,2.40260493305977,0.86,0.655,1.88842700492066,0.0181009982741844,0.252680200834019,0
"23",8,22,3.06035780080128,3.835010199924,3.29142804292496,2.18595581395668,1,1,2.39186873328872,1.48972954193596,0.34,0.155,3.91462720627531,0.0752511189835956,2.63908998802223e-05,0
"24",8,23,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.60994336325675,1.63958307709545,2.39186873328872,1.48972954193596,0.02,0.184,26.866083292125,0.0320943625756218,0.0418661284806332,0
"25",8,24,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.524497441807762,1.35969566449057,0.23,0.378,4.9906861743916,0.0114652015770444,0.168402541354224,0
"26",9,25,3.11163545586169,2.63501391897444,0.603385557187721,1.50195793381543,1,1,2.39186873328872,1.48972954193596,0.42,0.178,3.90641347733712,0.0777458539944747,0.00152942999897938,0
"27",9,26,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.741452043736353,1.97612611649092,2.39186873328872,1.48972954193596,0,0.543,2045.20986201082,0,1,0
"28",9,27,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.99129014660139,2.97994419946335,0.3,0.485,3.63936508739901,0.0166230718081147,0.318689848146721,0
"29",10,28,0.871602902305312,3.33521164627746,3.23468828212935,1.90107063837815,1,1,2.39186873328872,1.48972954193596,0.42,0.177,3.90802217373598,0.078061018107206,0.000160385930666303,0
"30",10,29,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.73151320554316,1.9830652130302,2.39186873328872,1.48972954193596,0,0.543,2045.20679490036,0,1,0
"31",10,30,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,1.29661103175022,2.75111918461043,0.5,0.496,3.18212103992607,0.012714013105548,0.236274836130904,0
"32",11,31,3.17263978032861,1.77739944122732,3.85161756561138,1.01311768149957,1,1,2.39186873328872,1.48972954193596,0.39,0.173,3.86606520252169,0.0758250531719108,0.0232947637051929,0
"33",11,32,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.74293316500261,2.33902200697921,2.39186873328872,1.48972954193596,0,0.543,2044.90099009854,0,1,0
"34",11,33,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,1.8952551020775,0.834738672524691,1.18,0.68,1.89717707335952,0.0283122413396259,0.291113006626524,0
"35",12,34,2.94552183838096,3.31527516606729,3.55753062712029,1.88970684465836,1,1,2.39186873328872,1.48972954193596,0.27,0.12,3.99203170177813,0.0630689339189664,0.000155167830534973,0
"36",12,35,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.37107482277788,1.79823497203179,2.39186873328872,1.48972954193596,0,0.543,2045.16937545773,0,1,0
"37",12,36,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.827838484221138,2.62527216391172,0.18,0.344,5.7127093919736,0.0114110430856749,0.181004796872922,0
"38",13,37,1.45175324077718,1.45955904258881,3.7340538763674,0.83194865427562,1,1,2.39186873328872,1.48972954193596,0.3,0.137,3.76583338102804,0.0641267999327983,0.0878050771775362,0
"39",13,38,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.38194371764548,1.91308802522253,2.39186873328872,1.48972954193596,0,0.543,2045.0955482691,0,1,0
"40",13,39,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.77436723087449,1.35052270626184,1.14,0.681,1.87802003734767,0.0272304058458802,0.287965940290764,0
"41",14,40,1.55162329296581,0.684747653431259,2.68097886769101,0.390306162455818,1,1,2.39186873328872,1.48972954193596,0.78,0.34,2.28982423960143,0.0222647151670358,0.296662308936499,0
"42",14,41,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.709137581801042,2.48435794513207,2.39186873328872,1.48972954193596,0,0.543,2045.01451514537,0,1,0
"43",14,42,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,1.18575494496617,2.18499632449821,0.55,0.549,2.75949602370232,0.0143281214989598,0.216743263010679,0
"44",15,43,3.91366482793819,1.39717544685118,3.41959712910466,0.796390004705172,1,1,2.39186873328872,1.48972954193596,0.56,0.239,3.7393917042184,0.0673286067693266,0.0632511207568651,0
"45",15,44,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.25965067367069,0.145920786214992,2.39186873328872,1.48972954193596,0.06,0.484,31.0458729288562,0.000247060713696356,0.733382649023736,0
"46",15,45,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,1.69311287777964,0.585725579666905,1.21,0.675,1.97987993514369,0.0310401145088114,0.302999679116779,0
"47",16,46,2.67293696117122,3.2646545919124,0.604379016323946,1.86085311739007,1,1,2.39186873328872,1.48972954193596,0.32,0.143,3.95726023176926,0.0675710621632471,0.0001621174368663,0
"48",16,47,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.2431230410235,1.08933363335673,2.39186873328872,1.48972954193596,0.55,0.334,2.95395008125832,0.171007548262976,0.118687702449736,0
"49",16,48,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.3833217760548,2.06749847547617,1.03,0.688,1.72146328790024,0.0216057323137724,0.254672390371603,1
"50",17,49,1.47010218061041,1.16388312459458,3.51566922047641,0.663413381018909,1,1,2.3833217760548,2.06749847547617,0.23,0.129,3.38770877625414,0.0419280627194941,0.149116554912039,0
"51",17,50,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.252855051937513,1.56554005360231,2.3833217760548,2.06749847547617,0.05,0.218,13.2899703717205,0.138901403565399,0.05484847771268,0
"52",17,51,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,1.59844431183301,1.12011198094115,1.05,0.669,1.77791364093411,0.0233603137217883,0.262769720362538,0
"53",18,52,3.25556735089049,3.75045470055193,2.37234010186512,2.1377591793146,1,1,2.3833217760548,2.06749847547617,0.29,0.165,3.71568016256183,0.0678970556397716,2.10092457136875e-05,0
"54",18,53,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.46241980374325,0.552393470611423,2.3833217760548,2.06749847547617,0.23,0.524,6.68176471679235,0.00282099975215693,0.550449632707514,0
"55",18,54,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.357112820772454,1.96217097053304,0.1,0.287,10.1979683394512,0.00721098599619118,0.123929335230775,0
"56",19,55,1.78383095248137,3.29387849674094,1.13561029965058,1.87751074314234,1,1,2.3833217760548,2.06749847547617,0.24,0.118,3.85856462581323,0.0552128614552438,0.000118583601979151,0
"57",19,56,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.76831462653354,0.387036711117253,2.3833217760548,2.06749847547617,0.12,0.499,15.0013224257319,0.000866520112655611,0.6387520650318,0
"58",19,57,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.50323581409175,0.716538155917078,1.18,0.662,2.08577079470981,0.0332267019134628,0.315925502398578,0
"59",20,58,2.58156894391868,3.76362325868104,3.61694826278836,2.14526525744819,1,1,2.3833217760548,2.06749847547617,0.31,0.169,3.78537051367162,0.0547876089689368,4.12460258029228e-05,0
"60",20,59,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.89443125440739,1.77820123056881,2.3833217760548,2.06749847547617,0,0.543,2045.15300332721,0,1,0
"61",20,60,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.740379624348134,0.164212444913574,1.24,0.669,2.05740772522562,0.0352651160410038,0.31338337539732,0
"62",21,61,0.566632128553465,3.8235679193167,1.66256072034594,2.17943371401052,1,1,2.3833217760548,2.06749847547617,0.37,0.187,3.7947705440805,0.0521245665878855,4.62497881782635e-05,0
"63",21,62,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.38671024322975,2.30633050638717,2.3833217760548,2.06749847547617,0,0.543,2044.93883116812,0,1,0
"64",21,63,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.472165983589366,0.164855814981274,1.11,0.654,1.87705666502766,0.0293176646652387,0.282429167291062,0
"65",22,64,3.05613037326839,2.29941781586967,2.68860732694156,1.31066815504571,1,1,2.3833217760548,2.06749847547617,0.29,0.164,3.70919902168267,0.0687480676323316,0.00339702116960452,0
"66",22,65,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1.94322843479458,0.421100626396947,2.3833217760548,2.06749847547617,0.12,0.501,14.968172991981,0.000879134965501759,0.62493925673763,0
"67",22,66,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.66210760565009,0.966544238617644,1.17,0.671,1.9961542107627,0.0304453261698221,0.303812285142658,0
"68",23,67,1.2887836699374,1.46242011268623,3.72359524015337,0.833579464231152,1,1,2.3833217760548,2.06749847547617,0.24,0.135,3.61906569595526,0.0537594771319154,0.0789499083531225,0
"69",23,68,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.53525297008455,0.433657992095686,2.3833217760548,2.06749847547617,0.09,0.499,19.8427437645649,0.000565678032736998,0.624285317581805,0
"70",23,69,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.32108511179686,0.536231327499263,1.18,0.654,2.1595739580167,0.0357831273528359,0.326009883713956,0
"71",24,70,1.78076383715961,1.01780489750672,1.21942791028414,0.580148791578831,1,1,2.3833217760548,2.06749847547617,0.71,0.344,3.14259624525689,0.0401267260689153,0.150727250623669,0
"72",24,71,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,0.107237937231548,2.39018847534899,2.3833217760548,2.06749847547617,0,0.543,2045.86826450137,0,1,0
"73",24,72,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,0.487793663772754,1.44481049356982,0.2,0.357,5.70318802539269,0.0105792863726738,0.159906149075594,0
"74",25,73,2.17209964524955,3.79568320862018,0.887538275099359,2.1635394289135,1,1,2.3833217760548,2.06749847547617,0.33,0.183,3.67859037722112,0.0721797600572751,1.6016345687161e-05,0
"75",25,74,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,2.72815848293249,2.98692489629611,2.3833217760548,2.06749847547617,0,0.543,2044.87888701769,0,1,0
"76",25,75,1.45994769711979,0.603056755964644,0.543695757980458,0.343742350899847,1,1,2.34711168913636,2.59336977519561,0.88,0.664,1.84378204475286,0.0192625089739204,0.254953343985813,0
"77",26,76,2.32146887527779,2.77543276757933,2.05402557144407,1.58199667752022,1,1,2.3833217760548,2.06749847547617,0.18,0.124,3.75431623178479,0.0722275805600835,0.000586355866990833,0
