"","i","iter","Vslope_x","Vint_x","Kslope_x","Kint_x","Tau_x","CUE_x","desorb_x","fPHYS_x","slope","r2","RMSE","MICpropSOC","LITpropSOC","improve"
"64",21,63,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,0.167407816858031,0.134282139409333,0.37,0.41,2.77015437042996,0.0234964478071177,0.148335802899961,0
"65",22,64,1.31416264676955,0.946119580417871,0.799018198158592,0.539288160838187,1,1,1.63600989945699,2.39192971207667,0.47,0.365,2.61644339410486,0.0263260722647456,0.152629508744236,0
"66",22,65,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.11602315304335,1.93015224130359,1.63600989945699,2.39192971207667,0,0.462,1592.77579861415,0,1,0
"67",22,66,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.4263366334606,1.06977686348837,0.92,0.592,2.58709802834114,0.044567922091542,0.224781882197532,0
"68",23,67,3.96674866054673,0.85760369617492,2.94068775803316,0.488834106819704,1,1,1.63600989945699,2.39192971207667,0.62,0.485,2.35751989206126,0.0285152106302515,0.13048149281283,0
"69",23,68,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.902303676656447,1.96554207706358,1.63600989945699,2.39192971207667,0,0.462,1592.78829775264,0,1,0
"70",23,69,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,0.396448921505362,2.46655702823773,0.09,0.288,9.70655387963876,0.00742722064447789,0.0931211875670364,0
"71",24,70,2.26714333915152,3.739513026434,3.39294146886095,2.13152242506738,1,1,1.63600989945699,2.39192971207667,0.12,0.126,3.70767690325869,0.0376039730305458,2.82803825882799e-05,0
"72",24,71,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.46633166919928,1.16232331143692,1.63600989945699,2.39192971207667,0.36,0.403,2.77531032372648,0.0664458122229293,0.0772357139960716,0
"73",24,72,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.56991539455485,2.00060516372323,0.85,0.61,2.26181452980315,0.033367755329725,0.207043928359831,0
"74",25,73,3.29497618414462,2.8225857866928,1.06683630554471,1.60887389841489,1,1,1.63600989945699,2.39192971207667,0.13,0.126,3.60975848774432,0.0454325709977881,0.000422008747526766,0
"75",25,74,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.99909790474921,2.67408874067478,1.63600989945699,2.39192971207667,0,0.462,1592.64604682464,0,1,0
"76",25,75,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.10086187371053,0.490358597924933,0.93,0.569,2.86226660888478,0.058608157224995,0.256069313309905,0
"77",26,76,1.60101428942289,0.539747973205522,0.918843418825418,0.307656344727147,1,1,1.63600989945699,2.39192971207667,0.68,0.653,2.64298034121203,0.0143321580734811,0.256888213838208,0
"78",26,77,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.138071051007137,2.81167971442919,1.63600989945699,2.39192971207667,0,0.462,1592.9746682724,0,1,0
"79",26,78,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.5081683536293,0.170772742526606,0.89,0.543,3.07342863801264,0.0755043566303466,0.285144629855687,0
"80",27,79,1.33725078240968,1.64308223919943,0.705272727296688,0.936556876343675,1,1,1.63600989945699,2.39192971207667,0.24,0.198,3.346271517007,0.0394546888746057,0.0294836010436177,0
"81",27,80,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.53369246888906,0.499976709880866,1.63600989945699,2.39192971207667,0.15,0.466,7.10519855662548,0.00382996574629885,0.505398491880243,0
"82",27,81,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.63234387047123,0.431122026429512,0.95,0.578,2.77185802129697,0.0547140382320322,0.246315911735925,0
"83",28,82,1.34750939148944,3.19695688248612,2.10914550849702,1.82226542301709,1,1,1.63600989945699,2.39192971207667,0.12,0.119,3.64265337384258,0.0434078186526722,0.000121798211390889,0
"84",28,83,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.12858942574821,1.68319884743541,1.63600989945699,2.39192971207667,0,0.323,974.258646879905,0.00859968058484948,0.165774304177666,0
"85",28,84,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.2686380422907,0.160702345287427,0.84,0.522,3.21877315307757,0.0896680851501879,0.309104362934584,0
"86",29,85,0.55753881810233,3.77573659422342,3.43142642790917,2.15216985870735,1,1,1.63600989945699,2.39192971207667,0.23,0.179,3.46830568126316,0.0335516102841446,5.39624412379955e-05,0
"87",29,86,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.859407411585562,0.810107072652318,1.63600989945699,2.39192971207667,0.69,0.593,2.17932537998759,0.0208159753621916,0.254094295313585,0
"88",29,87,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.71000066683628,0.886299922689795,0.91,0.579,2.75154489667269,0.0513760023932585,0.241880296785113,0
"89",30,88,3.57548261748161,1.07464157848153,1.22044413140975,0.612545699734474,1,1,1.63600989945699,2.39192971207667,0.52,0.412,2.64851068432445,0.0330496825934331,0.10664089804655,0
"90",30,89,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.51066997412127,1.78523117848672,1.63600989945699,2.39192971207667,0,0.462,1592.94559990851,0,1,0
"91",30,90,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.20997458437923,1.36306612552144,0.68,0.557,2.11809857357452,0.0258367359001182,0.166585691575062,0
"92",31,91,1.9639092386933,2.26193953375332,0.646756574627943,1.28930553423939,1,1,1.63600989945699,2.39192971207667,0.19,0.161,3.46298117156574,0.0417224467121346,0.00262352136332989,0
"93",31,92,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.294562642858364,1.47189811775461,1.63600989945699,2.39192971207667,0.04,0.188,12.0835955827311,0.0856494664130205,0.0338460066264416,0
"94",31,93,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.04164054235443,1.34520019141491,0.89,0.604,2.33804488481292,0.0363037028710262,0.20142165422003,0
"95",32,94,1.02886826416943,1.99542248691432,2.72331635456067,1.13739081754116,1,1,1.63600989945699,2.39192971207667,0.22,0.183,3.38943070604129,0.0435548705137942,0.00933174723409213,0
"96",32,95,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.984371001832187,1.76188889804762,1.63600989945699,2.39192971207667,0,0.462,1593.45342265014,0,1,0
"97",32,96,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.02025455841795,1.62653223499656,0.51,0.51,2.34888495904484,0.0208923315684358,0.148085953906606,0
"98",33,97,3.44045115821064,2.4675149404211,3.47384824219625,1.40648351604003,1,1,1.63600989945699,2.39192971207667,0.19,0.161,3.46665871597721,0.0419263017297806,0.00126814344682562,0
"99",33,98,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.69125787070952,2.63226864982862,1.63600989945699,2.39192971207667,0,0.462,1592.64859348606,0,1,0
"100",33,99,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.72613507574424,2.823972274689,0.49,0.572,2.43047470327165,0.02684425839369,0.2463011254912,0
"101",34,100,1.12662597326562,2.03528661944438,2.50091724225786,1.1601133730833,1,1,1.63600989945699,2.39192971207667,0.19,0.162,3.44330562870412,0.0411347590016331,0.00982692569925305,0
"102",34,101,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.35701966353226,1.06515179618727,1.63600989945699,2.39192971207667,0.32,0.515,4.20641463497411,0.00894976225001397,0.216570952472951,0
"103",34,102,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.55740181582514,0.442990953894332,0.95,0.582,2.73104775402468,0.0528027715037693,0.241598900201797,0
"104",35,103,3.26115106686484,3.39972299581859,1.31395400688052,1.9378421076166,1,1,1.63600989945699,2.39192971207667,0.12,0.121,3.69325851114043,0.0412716720659369,5.69063051336808e-05,0
"105",35,104,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.353616707422771,1.58674547893461,1.63600989945699,2.39192971207667,0.02,0.17,28.2252923364495,0.0723203085631624,0.0181294026525996,0
"106",35,105,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.6514883240452,0.50543197079096,0.95,0.584,2.70407159538024,0.0512413831931418,0.238913552405191,0
"107",36,106,3.66290866595227,1.50457568862475,3.35356821364257,0.85760814251611,1,1,1.63600989945699,2.39192971207667,0.23,0.188,3.35503462121169,0.0382190568798541,0.0328922713620521,0
"108",36,107,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.06620522767771,0.54274983711075,1.63600989945699,2.39192971207667,0.12,0.464,9.17093791997006,0.00274359852733631,0.498247985678733,0
"109",36,108,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,0.232092425879091,0.657239052653313,0.11,0.276,7.10888062321386,0.011460871151868,0.100660617812628,0
"110",37,109,2.41429008892737,1.00224376516417,3.53152407472953,0.571278946143575,1,1,1.63600989945699,2.39192971207667,0.31,0.246,2.91546020715582,0.0283946824544916,0.130085128780749,0
"111",37,110,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.83995493648108,0.248231124388985,1.63600989945699,2.39192971207667,0.03,0.438,37.5088082761302,0.000344098617741542,0.680981431422954,0
"112",37,111,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.74466193839908,2.5025919761043,0.69,0.589,2.03942854989498,0.0235349245385489,0.171925626124003,1
"113",38,112,3.14359395555221,3.42833649599925,3.18513269966934,1.95415180271957,1,1,1.74466193839908,2.5025919761043,0.13,0.129,3.70861970576757,0.0381164954062495,6.24625279059982e-05,0
"114",38,113,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.262917368276976,1.94531120567117,1.74466193839908,2.5025919761043,0,0.462,1593.20426423049,0,1,0
"115",38,114,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.34910625580233,1.80179625249002,0.65,0.561,2.10466541476024,0.0241271390299471,0.160732115547849,0
"116",39,115,1.75179403671063,1.73787681921385,2.92285538464785,0.990589786951896,1,1,1.74466193839908,2.5025919761043,0.2,0.163,3.44560058510514,0.0414239502604309,0.0196775987997304,0
"117",39,116,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.54333149711601,2.31426779052708,1.74466193839908,2.5025919761043,0,0.462,1592.65632393099,0,1,0
"118",39,117,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.32387350497302,2.2873886323534,0.81,0.612,2.12617622832197,0.0294886062329374,0.19469884733079,0
"119",40,118,3.80668832734227,2.13225329318084,2.35550240101293,1.21538437711308,1,1,1.74466193839908,2.5025919761043,0.2,0.162,3.48866096685447,0.0405997622930929,0.007734229925028,0
"120",40,119,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.43745821106713,0.895097516104579,1.74466193839908,2.5025919761043,0.47,0.585,2.50071587344682,0.0119205171321633,0.261686721533878,0
"121",40,120,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.36699660241138,2.27249534917064,0.82,0.614,2.11928490192082,0.0334786484232717,0.183595348597449,0
"122",41,121,2.6783826147439,1.49309664103203,2.94681876164395,0.851065085388254,1,1,1.74466193839908,2.5025919761043,0.22,0.182,3.34694334920681,0.0419908240796715,0.034373021431678,0
"123",41,122,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.4061297100503,1.24137439555489,1.74466193839908,2.5025919761043,0.53,0.646,3.02526272116519,0.02034857316257,0.112815891073248,0
"124",41,123,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.41946817289572,1.63632764937356,0.71,0.574,2.08887576481949,0.0261981671293909,0.168370635701373,0
"125",42,124,3.07373030576855,3.37497856200207,2.98549659538548,1.92373778034118,1,1,1.74466193839908,2.5025919761043,0.09,0.091,3.77525827653334,0.0382705581377949,8.77381431797435e-05,0
"126",42,125,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.46059377326164,2.94870249317028,1.74466193839908,2.5025919761043,0,0.462,1592.64638275811,0,1,0
"127",42,126,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.19759067241102,0.610802300856449,0.91,0.59,2.38230542109486,0.0390537930272063,0.206797047747914,0
"128",43,127,0.765356562682427,1.06616873678286,3.6915009720251,0.607716179966228,1,1,1.74466193839908,2.5025919761043,0.02,0.024,3.56521762043181,0.0233155960100775,0.206716297642027,0
"129",43,128,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.46922507320996,2.75795608288608,1.74466193839908,2.5025919761043,0,0.462,1592.66147636196,0,1,0
"130",43,129,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.70716809339356,2.55007633876521,0.83,0.618,2.13254598654895,0.033702187166957,0.196602151601995,0
"131",44,130,2.31996878911741,3.68863811402116,3.07806772051845,2.10252372499206,1,1,1.74466193839908,2.5025919761043,0.13,0.135,3.69083010818601,0.0395282894468485,2.69426327945295e-05,0
"132",44,131,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.43446935545653,2.99197769896127,1.74466193839908,2.5025919761043,0,0.462,1592.64621489448,0,1,0
"133",44,132,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.80931188589893,1.86179330700543,0.86,0.603,2.3897659245882,0.0377003543737526,0.205696240465383,0
"134",45,133,1.29588433168828,0.791567181702703,2.38572187314276,0.451193293570541,1,1,1.74466193839908,2.5025919761043,0.22,0.196,2.87798653532146,0.0187843343271346,0.230375116859734,0
"135",45,134,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.13475109962747,1.08818584783003,1.74466193839908,2.5025919761043,0.27,0.544,4.81575431648072,0.0102869570309399,0.219164096125692,0
"136",45,135,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,2.69227450974286,0.439692744938657,0.89,0.55,3.02181608142165,0.0685727793014528,0.276667411872828,0
"137",46,136,0.906835827277973,3.39903590921313,0.986219913000241,1.93745046825148,1,1,1.74466193839908,2.5025919761043,0.25,0.158,3.46079338854418,0.039658675730346,6.46670085569849e-05,0
"138",46,137,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,0.689920417685062,2.6235009053722,1.74466193839908,2.5025919761043,0,0.462,1592.70491877219,0,1,0
"139",46,138,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.58414173040073,2.78420690789353,0.68,0.599,2.01358590303582,0.020961524263434,0.160821406345622,1
"140",47,139,2.01188318477944,1.60946626379155,2.30860887444578,0.917395770361181,1,1,1.58414173040073,2.78420690789353,0.11,0.124,3.65580621063407,0.0358506095313571,0.033830505040236,0
"141",47,140,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.24537163744681,1.76321341476869,1.58414173040073,2.78420690789353,0,0.462,1593.20353040029,0,1,0
"142",47,141,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.6555782943964,2.04605340568814,0.71,0.587,2.04568841430804,0.0280140357603504,0.166362336719944,0
"143",48,142,0.842222655890509,2.28189197310712,3.1440720600076,1.30067842467106,1,1,1.58414173040073,2.78420690789353,0.17,0.162,3.44391620511268,0.0360530465986524,0.00575564435883245,0
"144",48,143,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,2.10702452259138,1.45725470641628,1.58414173040073,2.78420690789353,0.06,0.352,17.0530451659027,0.0104869102506873,0.132228695158811,0
"145",48,144,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1,1,1.7609691406833,1.82405133389402,0.78,0.597,2.10316035225385,0.0286383874932007,0.176771938399039,0
"146",49,145,3.46320690051652,3.90578371076845,2.86577900359407,2.22629671513801,1,1,1.58414173040073,2.78420690789353,0.11,0.121,3.69232308911102,0.0336782343593614,1.48762776567989e-05,0
"147",49,146,2.66189139778726,0.719525138963945,1.17389849037863,0.410129329209449,1.72150079826824,0.634537234832533,1.58414173040073,2.78420690789353,0.19,0.489,5.98475756888648,0.00441676174589667,0.422045067037228,0
