Vslope_x,Vint_x,Kslope_x,Kint_x,Tau_x,CUE_x,desorb_x,fPHYS_x,Vslope_spc,Vint_spc,Kslope_spc,Kint_spc,Tau_spc,CUE_spc,desorb_spc,fPHYS_spc
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.853107615,1.16299943,0.839868442,1.546675755,0.455164391,0.544205741,0.078479435,0.336044881,0.95919656,0.319629418,0.122185678,0.461731761,0.057468293,0.191225412,0.259128544,0.081715509
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
3.330618915,1.950990157,2.120478228,2.876741473,0.327335487,0.394445606,0.083298617,0.279927452,0.81406081,0.611477836,0.477910619,0.954348694,0.010124255,0.108025337,0.275246211,0.067650991
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
2.521382574,2.111348485,0.652190172,2.92995661,0.461851901,0.566972556,0.071564111,0.303710861,0.589272937,0.670869809,0.070052826,0.974058004,0.059945148,0.203873642,0.236000372,0.073611745
